0.067000	1.034261	1.000748
0.068000	1.034784	1.000771
0.069000	1.035307	1.000794
0.070000	1.035831	1.000817
0.071000	1.036355	1.000840
0.072000	1.036880	1.000864
0.073000	1.037405	1.000888
0.074000	1.037930	1.000913
0.075000	1.038455	1.000938
0.076000	1.038981	1.000963
0.077000	1.039507	1.000988
0.078000	1.040034	1.001014
0.079000	1.040561	1.001040
0.080000	1.041088	1.001067
0.081000	1.041616	1.001094
0.082000	1.042144	1.001121
0.083000	1.042672	1.001149
0.084000	1.043201	1.001176
0.085000	1.043730	1.001205
0.086000	1.044260	1.001233
0.087000	1.044789	1.001262
0.088000	1.045320	1.001291
0.089000	1.045850	1.001321
0.090000	1.046381	1.001351
0.091000	1.046912	1.001381
0.092000	1.047444	1.001411
0.093000	1.047976	1.001442
0.094000	1.048508	1.001473
0.095000	1.049041	1.001505
0.096000	1.049574	1.001537
0.097000	1.050107	1.001569
0.098000	1.050641	1.001601
0.099000	1.051175	1.001634
0.100000	1.051709	1.001668
0.101000	1.052244	1.001701
0.102000	1.052779	1.001735
0.103000	1.053315	1.001769
0.104000	1.053851	1.001804
0.105000	1.054387	1.001839
0.106000	1.054923	1.001874
0.107000	1.055460	1.001909
0.108000	1.055998	1.001945
0.109000	1.056535	1.001981
0.110000	1.057073	1.002018
0.111000	1.057612	1.002055
0.112000	1.058151	1.002092
0.113000	1.058690	1.002130
0.114000	1.059229	1.002167
0.115000	1.059769	1.002206
0.116000	1.060309	1.002244
0.117000	1.060850	1.002283
0.118000	1.061391	1.002322
0.119000	1.061932	1.002362
0.120000	1.062474	1.002402
0.121000	1.063016	1.002442
0.122000	1.063558	1.002483
0.123000	1.064101	1.002523
0.124000	1.064644	1.002565
0.125000	1.065188	1.002606
0.126000	1.065731	1.002648
0.127000	1.066276	1.002690
0.128000	1.066820	1.002733
0.129000	1.067365	1.002776
0.130000	1.067911	1.002819
0.131000	1.068456	1.002863
0.132000	1.069002	1.002907
0.133000	1.069549	1.002951
0.134000	1.070096	1.002995
0.135000	1.070643	1.003040
0.136000	1.071190	1.003086
0.137000	1.071738	1.003131
0.138000	1.072287	1.003177
0.139000	1.072835	1.003223
0.140000	1.073384	1.003270
0.141000	1.073934	1.003317
0.142000	1.074483	1.003364
0.143000	1.075034	1.003412
0.144000	1.075584	1.003460
0.145000	1.076135	1.003508
0.146000	1.076686	1.003556
0.147000	1.077238	1.003605
0.148000	1.077790	1.003655
0.149000	1.078342	1.003704
0.150000	1.078895	1.003754
0.151000	1.079448	1.003805
0.152000	1.080002	1.003855
0.153000	1.080555	1.003906
0.154000	1.081110	1.003957
0.155000	1.081664	1.004009
0.156000	1.082219	1.004061
0.157000	1.082775	1.004113
0.158000	1.083330	1.004166
0.159000	1.083886	1.004219
0.160000	1.084443	1.004272
0.161000	1.085000	1.004326
0.162000	1.085557	1.004380
0.163000	1.086115	1.004434
0.164000	1.086673	1.004489
0.165000	1.087231	1.004544
0.166000	1.087790	1.004599
0.167000	1.088349	1.004655
0.168000	1.088908	1.004711
0.169000	1.089468	1.004767
0.170000	1.090029	1.004824
0.171000	1.090589	1.004881
0.172000	1.091150	1.004938
0.173000	1.091712	1.004996
0.174000	1.092273	1.005054
0.175000	1.092836	1.005112
0.176000	1.093398	1.005171
0.177000	1.093961	1.005230
0.178000	1.094524	1.005289
0.179000	1.095088	1.005349
0.180000	1.095652	1.005409
0.181000	1.096216	1.005469
0.182000	1.096781	1.005530
0.183000	1.097346	1.005591
0.184000	1.097912	1.005652
0.185000	1.098478	1.005714
0.186000	1.099044	1.005776
0.187000	1.099611	1.005838
0.188000	1.100178	1.005901
0.189000	1.100746	1.005964
0.190000	1.101314	1.006028
0.191000	1.101882	1.006091
0.192000	1.102451	1.006155
0.193000	1.103020	1.006220
0.194000	1.103589	1.006284
0.195000	1.104159	1.006350
0.196000	1.104729	1.006415
0.197000	1.105300	1.006481
0.198000	1.105871	1.006547
0.199000	1.106442	1.006613
0.200000	1.107014	1.006680
0.201000	1.107586	1.006747
0.202000	1.108158	1.006815
0.203000	1.108731	1.006882
0.204000	1.109305	1.006950
0.205000	1.109878	1.007019
0.206000	1.110452	1.007088
0.207000	1.111027	1.007157
0.208000	1.111602	1.007226
0.209000	1.112177	1.007296
0.210000	1.112753	1.007366
0.211000	1.113329	1.007437
0.212000	1.113905	1.007508
0.213000	1.114482	1.007579
0.214000	1.115059	1.007650
0.215000	1.115637	1.007722
0.216000	1.116215	1.007794
0.217000	1.116793	1.007867
0.218000	1.117372	1.007940
0.219000	1.117951	1.008013
0.220000	1.118531	1.008086
0.221000	1.119111	1.008160
0.222000	1.119691	1.008234
0.223000	1.120272	1.008309
0.224000	1.120853	1.008384
0.225000	1.121434	1.008459
0.226000	1.122016	1.008534
0.227000	1.122599	1.008610
0.228000	1.123181	1.008687
0.229000	1.123764	1.008763
0.230000	1.124348	1.008840
0.231000	1.124932	1.008917
0.232000	1.125516	1.008995
0.233000	1.126101	1.009073
0.234000	1.126686	1.009151
0.235000	1.127271	1.009230
0.236000	1.127857	1.009309
0.237000	1.128444	1.009388
0.238000	1.129030	1.009467
0.239000	1.129617	1.009547
0.240000	1.130205	1.009628
0.241000	1.130793	1.009708
0.242000	1.131381	1.009789
0.243000	1.131970	1.009871
0.244000	1.132559	1.009952
0.245000	1.133148	1.010034
0.246000	1.133738	1.010117
0.247000	1.134328	1.010199
0.248000	1.134919	1.010282
0.249000	1.135510	1.010366
0.250000	1.136102	1.010449
0.251000	1.136694	1.010533
0.252000	1.137286	1.010618
